
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PieLabelLinkStyle.java,org.jfree.chart.plot.pie,PieLabelLinkStyle,54
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/MultiplePiePlot.java,org.jfree.chart.plot.pie,MultiplePiePlot,635
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/AbstractPieLabelDistributor.java,org.jfree.chart.plot.pie,AbstractPieLabelDistributor,107
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PiePlotState.java,org.jfree.chart.plot.pie,PiePlotState,275
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PieLabelRecord.java,org.jfree.chart.plot.pie,PieLabelRecord,280
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PiePlot.java,org.jfree.chart.plot.pie,PiePlot,3218
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/PieLabelDistributor.java,org.jfree.chart.plot.pie,PieLabelDistributor,215
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/pie/package-info.java,org.jfree.chart.plot.pie,package-info,4
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/DialShape.java,org.jfree.chart.plot,DialShape,54
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/MeterPlot.java,org.jfree.chart.plot,MeterPlot,1302
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/ValueMarker.java,org.jfree.chart.plot,ValueMarker,146
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/ValueAxisPlot.java,org.jfree.chart.plot,ValueAxisPlot,58
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/DatasetRenderingOrder.java,org.jfree.chart.plot,DatasetRenderingOrder,65
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/CategoryPlot.java,org.jfree.chart.plot,CategoryPlot,4902
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/XYPlot.java,org.jfree.chart.plot,XYPlot,5393
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/IntervalMarker.java,org.jfree.chart.plot,IntervalMarker,218
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/CategoryMarker.java,org.jfree.chart.plot,CategoryMarker,190
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/ThermometerPlot.java,org.jfree.chart.plot,ThermometerPlot,1618
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/CenterTextMode.java,org.jfree.chart.plot,CenterTextMode,53
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/MeterNeedle.java,org.jfree.chart.plot.compass,MeterNeedle,420
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/MiddlePinNeedle.java,org.jfree.chart.plot.compass,MiddlePinNeedle,149
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/WindNeedle.java,org.jfree.chart.plot.compass,WindNeedle,124
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/PointerNeedle.java,org.jfree.chart.plot.compass,PointerNeedle,156
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/ShipNeedle.java,org.jfree.chart.plot.compass,ShipNeedle,132
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/LongNeedle.java,org.jfree.chart.plot.compass,LongNeedle,180
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/ArrowNeedle.java,org.jfree.chart.plot.compass,ArrowNeedle,174
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/PinNeedle.java,org.jfree.chart.plot.compass,PinNeedle,146
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/PlumNeedle.java,org.jfree.chart.plot.compass,PlumNeedle,134
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/CompassPlot.java,org.jfree.chart.plot.compass,CompassPlot,866
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/package-info.java,org.jfree.chart.plot.compass,package-info,4
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/compass/LineNeedle.java,org.jfree.chart.plot.compass,LineNeedle,125
/Users/manpingli/Documents/ift3913/jfreechart-master/src/main/java/org/jfree/chart/plot/CategoryCrosshairState.java,org.jfree.chart.plot,CategoryCrosshairState,176
